step,loss,lr
12752,0.41876932978630066,6.125442056979863e-09
12753,0.4183240830898285,6.124836182961164e-09
12754,0.3900683522224426,6.124230307108307e-09
12755,0.3886460065841675,6.1236244294301905e-09
12756,0.4011865258216858,6.123018549935719e-09
12757,0.3930661380290985,6.122412668633791e-09
12758,0.517029881477356,6.1218067855333115e-09
12759,0.3979070782661438,6.121200900643181e-09
12760,0.3868570625782013,6.120595013972302e-09
12761,0.513115644454956,6.119989125529577e-09
12762,0.41013026237487793,6.119383235323907e-09
12763,0.4180701971054077,6.1187773433641936e-09
12764,0.4608571529388428,6.118171449659341e-09
12765,0.4407791495323181,6.11756555421825e-09
12766,0.43538251519203186,6.116959657049821e-09
12767,0.4134765863418579,6.11635375816296e-09
12768,0.4326480031013489,6.1157478575665675e-09
12769,0.4079720973968506,6.115141955269543e-09
12770,0.34119540452957153,6.114536051280792e-09
12771,0.39952170848846436,6.113930145609218e-09
12772,0.3849150538444519,6.113324238263719e-09
12773,0.4661874771118164,6.1127183292532e-09
12774,0.3958757519721985,6.112112418586564e-09
12775,0.5054951906204224,6.11150650627271e-09
12776,0.416440486907959,6.110900592320544e-09
12777,0.39459657669067383,6.110294676738967e-09
12778,0.40298986434936523,6.109688759536882e-09
12779,0.40966567397117615,6.10908284072319e-09
12780,0.4312874376773834,6.108476920306793e-09
12781,0.4049661159515381,6.107870998296599e-09
12782,0.3657781183719635,6.107265074701504e-09
12783,0.40950337052345276,6.1066591495304114e-09
12784,0.42908263206481934,6.106053222792229e-09
12785,0.4030027985572815,6.105447294495853e-09
12786,0.5016146302223206,6.104841364650189e-09
12787,0.4427081346511841,6.10423543326414e-09
12788,0.45140963792800903,6.103629500346609e-09
12789,0.4005768299102783,6.103023565906496e-09
12790,0.38096559047698975,6.102417629952706e-09
12791,0.46938613057136536,6.101811692494142e-09
12792,0.4382866621017456,6.101205753539706e-09
12793,0.47336363792419434,6.1005998130983e-09
12794,0.45019930601119995,6.099993871178827e-09
12795,0.38502657413482666,6.099387927790193e-09
12796,0.44738101959228516,6.098781982941296e-09
12797,0.38350576162338257,6.0981760366410415e-09
12798,0.44201889634132385,6.097570088898332e-09
12799,0.3817580044269562,6.096964139722071e-09
12800,0.35140255093574524,6.096358189121161e-09
12801,0.45513755083084106,6.095752237104504e-09
12802,0.37024161219596863,6.095146283681003e-09
12803,0.3987782597541809,6.094540328859565e-09
12804,0.39760804176330566,6.093934372649086e-09
12805,0.4001842737197876,6.093328415058476e-09
12806,0.4377116560935974,6.092722456096633e-09
12807,0.3669929504394531,6.092116495772462e-09
12808,0.3687136173248291,6.0915105340948665e-09
12809,0.4389536678791046,6.090904571072749e-09
12810,0.4379497468471527,6.090298606715014e-09
12811,0.46041661500930786,6.089692641030561e-09
12812,0.4326571524143219,6.089086674028297e-09
12813,0.43113529682159424,6.088480705717123e-09
12814,0.471868634223938,6.087874736105944e-09
12815,0.4280768036842346,6.087268765203663e-09
12816,0.3847271203994751,6.08666279301918e-09
12817,0.38517776131629944,6.086056819561402e-09
12818,0.38140177726745605,6.085450844839232e-09
12819,0.4181365966796875,6.084844868861572e-09
12820,0.5130971670150757,6.084238891637324e-09
12821,0.420002818107605,6.083632913175395e-09
12822,0.5143739581108093,6.0830269334846865e-09
12823,0.3862030506134033,6.0824209525741005e-09
12824,0.3342750370502472,6.08181497045254e-09
12825,0.4065137505531311,6.081208987128915e-09
12826,0.35333502292633057,6.0806030026121206e-09
12827,0.3986862003803253,6.079997016911063e-09
12828,0.39744192361831665,6.079391030034649e-09
12829,0.3885462284088135,6.078785041991778e-09
12830,0.4240022301673889,6.078179052791354e-09
12831,0.40491557121276855,6.077573062442282e-09
12832,0.48971202969551086,6.076967070953467e-09
12833,0.43536245822906494,6.076361078333807e-09
12834,0.4467678964138031,6.075755084592211e-09
12835,0.46098145842552185,6.0751490897375814e-09
12836,0.3640579283237457,6.074543093778821e-09
12837,0.46065962314605713,6.073937096724831e-09
12838,0.40695634484291077,6.073331098584518e-09
12839,0.410982221364975,6.072725099366788e-09
12840,0.445706844329834,6.0721190990805396e-09
12841,0.39946219325065613,6.071513097734679e-09
12842,0.4149560332298279,6.070907095338112e-09
12843,0.4110688269138336,6.070301091899737e-09
12844,0.4364706575870514,6.0696950874284606e-09
12845,0.4219033718109131,6.069089081933188e-09
12846,0.460604727268219,6.0684830754228215e-09
12847,0.4482642412185669,6.067877067906263e-09
12848,0.44369935989379883,6.067271059392419e-09
12849,0.4468230605125427,6.066665049890194e-09
12850,0.4337601661682129,6.06605903940849e-09
12851,0.47935372591018677,6.0654530279562104e-09
12852,0.36458730697631836,6.0648470155422606e-09
12853,0.42563045024871826,6.064241002175543e-09
12854,0.42524826526641846,6.063634987864962e-09
12855,0.44618698954582214,6.063028972619422e-09
12856,0.4130277633666992,6.0624229564478265e-09
12857,0.42764899134635925,6.0618169393590794e-09
12858,0.41674932837486267,6.061210921362085e-09
12859,0.406240850687027,6.060604902465746e-09
12860,0.3780915141105652,6.059998882678968e-09
12861,0.43249982595443726,6.059392862010654e-09
12862,0.36461013555526733,6.058786840469709e-09
12863,0.37885594367980957,6.058180818065036e-09
12864,0.5016082525253296,6.057574794805538e-09
12865,0.3939797878265381,6.056968770700121e-09
12866,0.39823997020721436,6.056362745757689e-09
12867,0.35776370763778687,6.055756719987144e-09
12868,0.5074865221977234,6.055150693397391e-09
12869,0.40340250730514526,6.0545446659973354e-09
12870,0.4090538024902344,6.053938637795881e-09
12871,0.46148568391799927,6.0533326088019295e-09
12872,0.44242721796035767,6.052726579024389e-09
12873,0.43622374534606934,6.05212054847216e-09
12874,0.44582468271255493,6.051514517154146e-09
12875,0.39831626415252686,6.050908485079255e-09
12876,0.40909111499786377,6.050302452256391e-09
12877,0.42028695344924927,6.0496964186944535e-09
12878,0.4261130690574646,6.049090384402351e-09
12879,0.4390026926994324,6.048484349388988e-09
12880,0.45430058240890503,6.047878313663263e-09
12881,0.5016709566116333,6.0472722772340865e-09
12882,0.4438486397266388,6.046666240110358e-09
12883,0.4325646460056305,6.046060202300988e-09
12884,0.4174472689628601,6.045454163814874e-09
12885,0.3705606460571289,6.0448481246609235e-09
12886,0.4270933270454407,6.044242084848042e-09
12887,0.42409366369247437,6.04363604438513e-09
12888,0.4591425657272339,6.043030003281093e-09
12889,0.4227352738380432,6.04242396154484e-09
12890,0.341360867023468,6.0418179191852684e-09
12891,0.425424188375473,6.0412118762112855e-09
12892,0.4247123897075653,6.040605832631795e-09
12893,0.4449840784072876,6.039999788455704e-09
12894,0.44015786051750183,6.039393743691913e-09
12895,0.46143609285354614,6.0387876983493285e-09
12896,0.39077693223953247,6.038181652436855e-09
12897,0.44203564524650574,6.037575605963397e-09
12898,0.41984933614730835,6.036969558937856e-09
12899,0.43380671739578247,6.036363511369139e-09
12900,0.3984949588775635,6.0357574632661505e-09
12901,0.43169641494750977,6.0351514146377925e-09
12902,0.486907422542572,6.034545365492972e-09
12903,0.42331117391586304,6.033939315840593e-09
12904,0.451397180557251,6.03333326568956e-09
12905,0.4977002739906311,6.0327272150487745e-09
12906,0.41650086641311646,6.032121163927145e-09
12907,0.4290781021118164,6.031515112333573e-09
12908,0.35985511541366577,6.030909060276966e-09
12909,0.35472357273101807,6.030303007766223e-09
12910,0.42113417387008667,6.029696954810256e-09
12911,0.44167423248291016,6.029090901417964e-09
12912,0.4769892394542694,6.0284848475982515e-09
12913,0.46522560715675354,6.027878793360026e-09
12914,0.394809365272522,6.027272738712188e-09
12915,0.38566991686820984,6.0266666836636466e-09
12916,0.4721319079399109,6.026060628223304e-09
12917,0.41622328758239746,6.025454572400063e-09
12918,0.43138742446899414,6.02484851620283e-09
12919,0.4491298496723175,6.024242459640511e-09
12920,0.39908528327941895,6.023636402722008e-09
12921,0.3999318480491638,6.023030345456225e-09
12922,0.41589176654815674,6.022424287852068e-09
12923,0.3864949941635132,6.0218182299184445e-09
12924,0.49263492226600647,6.0212121716642536e-09
12925,0.3865044116973877,6.0206061130984e-09
12926,0.3777002692222595,6.020000054229794e-09
12927,0.40172839164733887,6.019393995067335e-09
12928,0.4275595545768738,6.0187879356199285e-09
12929,0.4086747169494629,6.018181875896479e-09
12930,0.4315056800842285,6.017575815905893e-09
12931,0.365326464176178,6.016969755657074e-09
12932,0.472871333360672,6.0163636951589255e-09
12933,0.49751004576683044,6.015757634420354e-09
12934,0.38534337282180786,6.01515157345026e-09
12935,0.45838919281959534,6.014545512257552e-09
12936,0.37088721990585327,6.013939450851135e-09
12937,0.4041353762149811,6.013333389239912e-09
12938,0.38536980748176575,6.012727327432786e-09
12939,0.4267420470714569,6.012121265438664e-09
12940,0.4084920287132263,6.011515203266452e-09
12941,0.42213189601898193,6.0109091409250495e-09
12942,0.41026419401168823,6.010303078423365e-09
12943,0.42944517731666565,6.009697015770302e-09
12944,0.3956001400947571,6.009090952974766e-09
12945,0.3607516884803772,6.00848489004566e-09
12946,0.42788612842559814,6.0078788269918896e-09
12947,0.48607420921325684,6.0072727638223615e-09
12948,0.44395971298217773,6.006666700545975e-09
12949,0.4219195246696472,6.0060606371716385e-09
12950,0.35708004236221313,6.005454573708257e-09
12951,0.4274023175239563,6.004848510164733e-09
12952,0.4320572018623352,6.004242446549971e-09
12953,0.3639625310897827,6.003636382872878e-09
12954,0.39843565225601196,6.003030319142357e-09
12955,0.49021923542022705,6.002424255367315e-09
12956,0.40098342299461365,6.001818191556652e-09
12957,0.4190670847892761,6.001212127719276e-09
12958,0.38562247157096863,6.000606063864092e-09
12959,0.5915783643722534,6e-09
12960,0.596646785736084,5.999393936135911e-09
12961,0.5321897268295288,5.998787872280725e-09
12962,0.6130027770996094,5.9981818084433495e-09
12963,0.6362680196762085,5.997575744632686e-09
12964,0.5874543190002441,5.996969680857643e-09
12965,0.5440982580184937,5.996363617127122e-09
12966,0.6330106854438782,5.995757553450029e-09
12967,0.5824160575866699,5.995151489835268e-09
12968,0.5740091800689697,5.994545426291745e-09
12969,0.658625602722168,5.9939393628283614e-09
12970,0.5516418814659119,5.993333299454025e-09
12971,0.5868441462516785,5.99272723617764e-09
12972,0.6020925641059875,5.9921211730081095e-09
12973,0.5729770064353943,5.9915151099543396e-09
12974,0.5384601354598999,5.990909047025235e-09
12975,0.5595296621322632,5.990302984229698e-09
12976,0.5986100435256958,5.989696921576634e-09
12977,0.5737475752830505,5.989090859074951e-09
12978,0.5503076910972595,5.98848479673355e-09
12979,0.6068313121795654,5.9878787345613354e-09
12980,0.5839676856994629,5.987272672567213e-09
12981,0.5413179993629456,5.986666610760089e-09
12982,0.5731709003448486,5.986060549148865e-09
12983,0.5193224549293518,5.985454487742447e-09
12984,0.6110295057296753,5.9848484265497415e-09
12985,0.5585979223251343,5.984242365579648e-09
12986,0.6250022649765015,5.9836363048410744e-09
12987,0.6318178176879883,5.983030244342926e-09
12988,0.6147189140319824,5.982424184094107e-09
12989,0.6013689637184143,5.9818181241035204e-09
12990,0.6492426991462708,5.9812120643800714e-09
12991,0.5527585744857788,5.980606004932667e-09
12992,0.5900859832763672,5.979999945770207e-09
12993,0.6099410057067871,5.979393886901598e-09
12994,0.5080556869506836,5.978787828335749e-09
12995,0.5746145248413086,5.978181770081557e-09
12996,0.6013259887695312,5.977575712147931e-09
12997,0.5995482206344604,5.976969654543774e-09
12998,0.5690366625785828,5.976363597277994e-09
12999,0.5563727617263794,5.97575754035949e-09
13000,0.5745593905448914,5.975151483797169e-09
13001,0.6053861379623413,5.974545427599937e-09
13002,0.5709084868431091,5.9739393717766976e-09
13003,0.5911051630973816,5.973333316336353e-09
13004,0.5604811906814575,5.972727261287812e-09
13005,0.6462541818618774,5.972121206639976e-09
13006,0.6212263703346252,5.971515152401749e-09
13007,0.4918985962867737,5.970909098582037e-09
13008,0.6158665418624878,5.970303045189745e-09
13009,0.524843692779541,5.969696992233777e-09
13010,0.5920605659484863,5.969090939723036e-09
13011,0.6867402791976929,5.968484887666427e-09
13012,0.6361011266708374,5.9678788360728555e-09
13013,0.6217042803764343,5.967272784951226e-09
13014,0.6499615907669067,5.966666734310441e-09
13015,0.5254820585250854,5.9660606841594075e-09
13016,0.5991514921188354,5.965454634507028e-09
13017,0.5675582885742188,5.9648485853622074e-09
13018,0.5889622569084167,5.964242536733851e-09
13019,0.5421106815338135,5.963636488630861e-09
13020,0.5843130350112915,5.963030441062145e-09
13021,0.5346128940582275,5.9624243940366055e-09
13022,0.5884577631950378,5.961818347563145e-09
13023,0.5869429111480713,5.961212301650671e-09
13024,0.5620497465133667,5.960606256308087e-09
13025,0.5783073902130127,5.960000211544297e-09
13026,0.5536090135574341,5.959394167368204e-09
13027,0.5498466491699219,5.9587881237887144e-09
13028,0.5734612345695496,5.958182080814734e-09
13029,0.544059157371521,5.957576038455162e-09
13030,0.5657457709312439,5.956969996718906e-09
13031,0.6256144642829895,5.9563639556148705e-09
13032,0.6163516640663147,5.95575791515196e-09
13033,0.6278665065765381,5.955151875339076e-09
13034,0.5569478273391724,5.954545836185125e-09
13035,0.6359742283821106,5.953939797699014e-09
13036,0.6030980348587036,5.953333759889641e-09
13037,0.587026834487915,5.9527277227659135e-09
13038,0.5989792943000793,5.952121686336738e-09
13039,0.6317415237426758,5.951515650611015e-09
13040,0.5857865214347839,5.950909615597649e-09
13041,0.528165340423584,5.950303581305546e-09
13042,0.5947901010513306,5.949697547743611e-09
13043,0.6049730777740479,5.9490915149207445e-09
13044,0.6017341017723083,5.948485482845852e-09
13045,0.5324965715408325,5.9478794515278425e-09
13046,0.6087214946746826,5.947273420975613e-09
13047,0.5869836211204529,5.9466673911980705e-09
13048,0.6790624856948853,5.94606136220412e-09
13049,0.54220050573349,5.945455334002665e-09
13050,0.5904303789138794,5.944849306602609e-09
13051,0.5759083032608032,5.944243280012856e-09
13052,0.6043477058410645,5.9436372542423136e-09
13053,0.6333277225494385,5.94303122929988e-09
13054,0.6153737306594849,5.942425205194462e-09
13055,0.5580752491950989,5.941819181934966e-09
13056,0.5543826818466187,5.941213159530293e-09
13057,0.5936300754547119,5.940607137989346e-09
13058,0.5642139911651611,5.9400011173210314e-09
13059,0.5677669048309326,5.939395097534254e-09
13060,0.6178503632545471,5.938789078637916e-09
13061,0.656891405582428,5.9381830606409205e-09
13062,0.587893009185791,5.9375770435521734e-09
13063,0.6158139705657959,5.936971027380579e-09
13064,0.5200886726379395,5.936365012135038e-09
13065,0.5555555820465088,5.935758997824458e-09
13066,0.5547206401824951,5.935152984457739e-09
13067,0.6684799194335938,5.93454697204379e-09
13068,0.5737481713294983,5.93394096059151e-09
13069,0.5530997514724731,5.933334950109806e-09
13070,0.6286482810974121,5.93272894060758e-09
13071,0.6792049407958984,5.932122932093737e-09
13072,0.6192697286605835,5.93151692457718e-09
13073,0.558968722820282,5.9309109180668124e-09
13074,0.5771235823631287,5.9303049125715385e-09
13075,0.6201030015945435,5.929698908100264e-09
13076,0.6304140090942383,5.92909290466189e-09
13077,0.5738309621810913,5.92848690226532e-09
13078,0.5077269077301025,5.92788090091946e-09
13079,0.5687294602394104,5.927274900633213e-09
13080,0.5695805549621582,5.926668901415481e-09
13081,0.5938389897346497,5.9260629032751685e-09
13082,0.6711627244949341,5.925456906221182e-09
13083,0.5648418068885803,5.92485091026242e-09
13084,0.6517354846000671,5.924244915407789e-09
13085,0.6440226435661316,5.923638921666192e-09
13086,0.6402642726898193,5.923032929046535e-09
13087,0.6306624412536621,5.922426937557718e-09
13088,0.5832332372665405,5.921820947208645e-09
13089,0.623870849609375,5.921214958008225e-09
13090,0.6819610595703125,5.920608969965352e-09
13091,0.6599078178405762,5.920002983088936e-09
13092,0.6392785310745239,5.919396997387882e-09
13093,0.5766535401344299,5.918791012871087e-09
13094,0.6312873363494873,5.918185029547458e-09
13095,0.66392582654953,5.917579047425899e-09
13096,0.617851972579956,5.916973066515316e-09
13097,0.6487429141998291,5.916367086824605e-09
13098,0.6268138885498047,5.915761108362675e-09
13099,0.6707373857498169,5.91515513113843e-09
13100,0.5888848304748535,5.914549155160769e-09
13101,0.6707756519317627,5.913943180438597e-09
13102,0.5972416400909424,5.913337206980819e-09
13103,0.6741123199462891,5.912731234796339e-09
13104,0.6252561807632446,5.9121252638940565e-09
13105,0.6348633766174316,5.911519294282877e-09
13106,0.6499316692352295,5.910913325971703e-09
13107,0.6622610688209534,5.91030735896944e-09
13108,0.6608907580375671,5.909701393284988e-09
13109,0.6732311248779297,5.909095428927252e-09
13110,0.6066851019859314,5.908489465905135e-09
13111,0.6145432591438293,5.907883504227539e-09
13112,0.6556428670883179,5.907277543903367e-09
13113,0.6398605704307556,5.906671584941525e-09
13114,0.6891094446182251,5.906065627350914e-09
13115,0.6492314338684082,5.905459671140436e-09
13116,0.5896549820899963,5.904853716318997e-09
13117,0.594921350479126,5.904247762895496e-09
13118,0.6510330438613892,5.90364181087884e-09
13119,0.5943359136581421,5.903035860277929e-09
13120,0.6435137987136841,5.902429911101668e-09
13121,0.6884695291519165,5.9018239633589584e-09
13122,0.6366788744926453,5.9012180170587044e-09
13123,0.6724127531051636,5.900612072209809e-09
13124,0.6266916990280151,5.900006128821173e-09
13125,0.6604800224304199,5.8994001869017015e-09
13126,0.5965082049369812,5.898794246460296e-09
13127,0.6825103759765625,5.898188307505859e-09
13128,0.6300415992736816,5.897582370047294e-09
13129,0.6157728433609009,5.896976434093504e-09
13130,0.6541843414306641,5.896370499653393e-09
13131,0.6643633842468262,5.89576456673586e-09
13132,0.5932437777519226,5.895158635349811e-09
13133,0.6288731694221497,5.894552705504149e-09
13134,0.6127413511276245,5.893946777207773e-09
13135,0.6279647350311279,5.893340850469588e-09
13136,0.6575848460197449,5.8927349252984986e-09
13137,0.685226559638977,5.892129001703403e-09
13138,0.6091196537017822,5.891523079693206e-09
13139,0.654369592666626,5.8909171592768096e-09
13140,0.6726914048194885,5.89031124046312e-09
13141,0.6348666548728943,5.889705323261033e-09
13142,0.5504025220870972,5.8890994076794556e-09
13143,0.6524486541748047,5.8884934937272906e-09
13144,0.6593586802482605,5.887887581413438e-09
13145,0.6103739738464355,5.8872816707467995e-09
13146,0.6860017776489258,5.88667576173628e-09
13147,0.6557756662368774,5.8860698543907835e-09
13148,0.665003776550293,5.885463948719208e-09
13149,0.6174366474151611,5.884858044730456e-09
13150,0.646926760673523,5.884252142433435e-09
13151,0.6437702775001526,5.883646241837041e-09
13152,0.6281130313873291,5.883040342950178e-09
13153,0.5998167991638184,5.882434445781752e-09
13154,0.6101013422012329,5.88182855034066e-09
13155,0.6431809663772583,5.881222656635807e-09
13156,0.6156392097473145,5.880616764676093e-09
13157,0.6542200446128845,5.880010874470424e-09
13158,0.655841588973999,5.879404986027699e-09
13159,0.7014554738998413,5.878799099356819e-09
13160,0.6379574537277222,5.878193214466689e-09
13161,0.6413285732269287,5.87758733136621e-09
13162,0.6284574270248413,5.876981450064282e-09
13163,0.6495057344436646,5.876375570569809e-09
13164,0.6402519941329956,5.875769692891693e-09
13165,0.602234959602356,5.875163817038836e-09
13166,0.6409798860549927,5.874557943020138e-09
13167,0.6109439134597778,5.873952070844502e-09
13168,0.682258129119873,5.873346200520831e-09
13169,0.6464579701423645,5.872740332058024e-09
13170,0.6873058080673218,5.872134465464985e-09
13171,0.6495193243026733,5.871528600750615e-09
13172,0.721145510673523,5.870922737923816e-09
13173,0.6712677478790283,5.870316876993488e-09
13174,0.6936997175216675,5.869711017968535e-09
13175,0.6401118040084839,5.869105160857857e-09
13176,0.7116379141807556,5.868499305670357e-09
13177,0.617303192615509,5.867893452414936e-09
13178,0.6891984939575195,5.867287601100495e-09
13179,0.637958288192749,5.8666817517359345e-09
13180,0.6954952478408813,5.86607590433016e-09
13181,0.6483057737350464,5.8654700588920675e-09
13182,0.5855251550674438,5.864864215430562e-09
13183,0.5918622612953186,5.8642583739545435e-09
13184,0.7061992883682251,5.863652534472915e-09
13185,0.6583812832832336,5.863046696994574e-09
13186,0.6445808410644531,5.862440861528427e-09
13187,0.6754872798919678,5.8618350280833726e-09
13188,0.6079450249671936,5.861229196668311e-09
13189,0.5594310760498047,5.860623367292143e-09
13190,0.6378941535949707,5.860017539963773e-09
13191,0.6999258995056152,5.859411714692102e-09
13192,0.6098607778549194,5.858805891486027e-09
13193,0.6581664085388184,5.858200070354451e-09
13194,0.672677755355835,5.8575942513062794e-09
13195,0.5768790245056152,5.856988434350406e-09
13196,0.63898104429245,5.856382619495736e-09
13197,0.676904559135437,5.8557768067511715e-09
13198,0.6576997637748718,5.855170996125609e-09
13199,0.6488834619522095,5.854565187627952e-09
13200,0.6164857149124146,5.853959381267101e-09
13201,0.7039476633071899,5.85335357705196e-09
13202,0.7206363677978516,5.852747774991424e-09
13203,0.6674947738647461,5.852141975094397e-09
13204,0.6821118593215942,5.851536177369782e-09
13205,0.6915038824081421,5.8509303818264746e-09
13206,0.663777232170105,5.850324588473378e-09
13207,0.6562079787254333,5.849718797319393e-09
13208,0.618105947971344,5.8491130083734215e-09
13209,0.4520205557346344,5.848507221644361e-09
13210,0.40659892559051514,5.847901437141114e-09
13211,0.41227614879608154,5.847295654872581e-09
13212,0.3999892473220825,5.8466898748476624e-09
13213,0.3774220645427704,5.8460840970752575e-09
13214,0.35249507427215576,5.845478321564268e-09
13215,0.3662343919277191,5.844872548323595e-09
13216,0.4160372018814087,5.844266777362136e-09
13217,0.3881145715713501,5.843661008688793e-09
13218,0.4430084824562073,5.843055242312467e-09
13219,0.36881446838378906,5.842449478242058e-09
13220,0.4077579379081726,5.841843716486465e-09
13221,0.36582469940185547,5.84123795705459e-09
13222,0.3905448317527771,5.840632199955331e-09
13223,0.40150320529937744,5.84002644519759e-09
13224,0.4093410074710846,5.839420692790266e-09
13225,0.4525790512561798,5.8388149427422585e-09
13226,0.3699369430541992,5.838209195062468e-09
13227,0.3662869930267334,5.837603449759797e-09
13228,0.4003216326236725,5.836997706843142e-09
13229,0.42585933208465576,5.8363919663214036e-09
13230,0.39508065581321716,5.835786228203483e-09
13231,0.37733685970306396,5.8351804924982794e-09
13232,0.4734484553337097,5.834574759214692e-09
13233,0.3884793221950531,5.833969028361619e-09
13234,0.46519938111305237,5.8333632999479646e-09
13235,0.4230506122112274,5.832757573982626e-09
13236,0.36435744166374207,5.8321518504745015e-09
13237,0.4011167883872986,5.831546129432492e-09
13238,0.4446191191673279,5.8309404108655e-09
13239,0.39620083570480347,5.830334694782418e-09
13240,0.4400896728038788,5.829728981192152e-09
13241,0.36561787128448486,5.8291232701036e-09
13242,0.38601595163345337,5.828517561525659e-09
13243,0.40513986349105835,5.82791185546723e-09
13244,0.4049551784992218,5.827306151937211e-09
13245,0.48109978437423706,5.826700450944506e-09
13246,0.4098925292491913,5.8260947524980085e-09
13247,0.4343799352645874,5.82548905660662e-09
13248,0.37917548418045044,5.8248833632792425e-09
13249,0.4436117708683014,5.82427767252477e-09
13250,0.45197147130966187,5.823671984352104e-09
13251,0.37851017713546753,5.8230662987701444e-09
13252,0.367267906665802,5.822460615787791e-09
13253,0.3804524540901184,5.8218549354139405e-09
13254,0.36623823642730713,5.821249257657492e-09
13255,0.3571971654891968,5.8206435825273475e-09
13256,0.4142608642578125,5.820037910032401e-09
13257,0.3882388174533844,5.819432240181555e-09
13258,0.41970619559288025,5.818826572983708e-09
13259,0.3547161817550659,5.818220908447759e-09
13260,0.38452625274658203,5.8176152465826035e-09
13261,0.3950643837451935,5.817009587397143e-09
13262,0.35555219650268555,5.816403930900278e-09
13263,0.38418611884117126,5.8157982771009035e-09
13264,0.4081348180770874,5.815192626007919e-09
13265,0.42192980647087097,5.814586977630224e-09
13266,0.45019227266311646,5.813981331976717e-09
13267,0.40667688846588135,5.813375689056296e-09
13268,0.4488058090209961,5.812770048877859e-09
13269,0.3809097409248352,5.812164411450304e-09
13270,0.43789976835250854,5.811558776782532e-09
13271,0.32542353868484497,5.810953144883438e-09
13272,0.3843395709991455,5.810347515761924e-09
13273,0.38754966855049133,5.809741889426885e-09
13274,0.4369237422943115,5.8091362658872185e-09
13275,0.46096619963645935,5.808530645151826e-09
13276,0.4072469174861908,5.807925027229603e-09
13277,0.3552098870277405,5.807319412129449e-09
13278,0.39386746287345886,5.806713799860261e-09
13279,0.40519100427627563,5.8061081904309395e-09
13280,0.3797978460788727,5.805502583850378e-09
13281,0.402677983045578,5.804896980127479e-09
13282,0.45439162850379944,5.804291379271137e-09
13283,0.45137977600097656,5.803685781290251e-09
13284,0.414529949426651,5.8030801861937185e-09
13285,0.3927590548992157,5.80247459399044e-09
13286,0.4650561511516571,5.801869004689308e-09
13287,0.3840903043746948,5.801263418299223e-09
13288,0.4255562126636505,5.800657834829083e-09
13289,0.4028843641281128,5.800052254287786e-09
13290,0.442291259765625,5.799446676684227e-09
13291,0.37470942735671997,5.798841102027304e-09
13292,0.33713170886039734,5.7982355303259184e-09
13293,0.4957066774368286,5.797629961588963e-09
13294,0.42745441198349,5.797024395825336e-09
13295,0.3724365830421448,5.796418833043936e-09
13296,0.41382092237472534,5.795813273253662e-09
13297,0.3666622042655945,5.795207716463406e-09
13298,0.37434110045433044,5.794602162682068e-09
13299,0.3729383945465088,5.793996611918549e-09
13300,0.4287990927696228,5.793391064181738e-09
13301,0.4386611580848694,5.792785519480537e-09
13302,0.36475667357444763,5.792179977823845e-09
13303,0.43269461393356323,5.7915744392205535e-09
13304,0.4430934190750122,5.790968903679562e-09
13305,0.4303423762321472,5.790363371209768e-09
13306,0.414800226688385,5.7897578418200695e-09
13307,0.3627323508262634,5.7891523155193595e-09
13308,0.3570865988731384,5.788546792316538e-09
13309,0.34994301199913025,5.787941272220501e-09
13310,0.4475771188735962,5.787335755240143e-09
13311,0.4837099313735962,5.786730241384362e-09
13312,0.43498751521110535,5.786124730662055e-09
13313,0.4440707862377167,5.7855192230821196e-09
13314,0.4672536849975586,5.78491371865345e-09
13315,0.4854767918586731,5.784308217384942e-09
13316,0.3600326180458069,5.7837027192854945e-09
13317,0.4236568510532379,5.7830972243640035e-09
13318,0.45408403873443604,5.782491732629363e-09
13319,0.3758738040924072,5.781886244090472e-09
13320,0.48355531692504883,5.7812807587562245e-09
13321,0.37699681520462036,5.780675276635517e-09
13322,0.3667469024658203,5.780069797737246e-09
13323,0.4022999405860901,5.779464322070308e-09
13324,0.34827935695648193,5.778858849643598e-09
13325,0.33767110109329224,5.778253380466013e-09
13326,0.41394856572151184,5.777647914546448e-09
13327,0.39618903398513794,5.777042451893799e-09
13328,0.419219046831131,5.776436992516962e-09
13329,0.4313085079193115,5.775831536424833e-09
13330,0.41955500841140747,5.775226083626307e-09
13331,0.452962189912796,5.774620634130279e-09
13332,0.35403263568878174,5.774015187945647e-09
13333,0.4129072427749634,5.773409745081304e-09
13334,0.34776291251182556,5.772804305546146e-09
13335,0.4427278935909271,5.772198869349071e-09
13336,0.41718679666519165,5.771593436498972e-09
13337,0.3922070264816284,5.770988007004744e-09
13338,0.41246744990348816,5.7703825808752816e-09
13339,0.4250795245170593,5.769777158119484e-09
13340,0.40176451206207275,5.769171738746243e-09
13341,0.39109060168266296,5.768566322764454e-09
13342,0.40716591477394104,5.767960910183013e-09
13343,0.4512833058834076,5.767355501010816e-09
13344,0.4266202747821808,5.766750095256755e-09
13345,0.4350408911705017,5.766144692929727e-09
13346,0.37841880321502686,5.765539294038628e-09
13347,0.41003382205963135,5.76493389859235e-09
13348,0.41021668910980225,5.7643285065997896e-09
13349,0.3851970434188843,5.7637231180698405e-09
13350,0.41621047258377075,5.7631177330114e-09
13351,0.4086580276489258,5.7625123514333585e-09
13352,0.3583526909351349,5.761906973344614e-09
13353,0.404799222946167,5.761301598754062e-09
13354,0.42995119094848633,5.760696227670592e-09
13355,0.3967015743255615,5.760090860103101e-09
13356,0.45693379640579224,5.759485496060485e-09
13357,0.4685138761997223,5.758880135551639e-09
